name,n_dialogues,n_sentences_dialogue,n_words_dialogue,n_words_per_sentence,n_extracts_per_summary_rel,n_words_per_extract_rel,n_extracts_per_summary_fine,n_words_per_extract_fine
test,819,8,49,6.125,3,8.666666666666666,3,5.333333333333333
test,819,14,82,5.857142857142857,2,6.5,2,3.0
test,819,10,77,7.7,2,12.0,2,7.0
test,819,18,198,11.0,10,15.6,9,5.888888888888889
test,819,13,108,8.307692307692308,4,12.0,4,7.25
test,819,23,215,9.347826086956522,16,9.875,15,3.466666666666667
test,819,4,50,12.5,2,22.5,4,7.0
test,819,13,103,7.923076923076923,9,9.11111111111111,6,5.333333333333333
test,819,7,63,9.0,3,16.666666666666668,4,6.5
test,819,7,45,6.428571428571429,3,9.0,4,4.75
test,819,17,173,10.176470588235293,5,15.6,4,5.0
test,819,14,82,5.857142857142857,4,8.0,4,3.75
test,819,6,40,6.666666666666667,3,9.666666666666666,3,6.0
test,819,5,20,4.0,2,6.5,4,2.0
test,819,13,83,6.384615384615385,1,9.0,1,6.0
test,819,5,29,5.8,3,8.666666666666666,3,5.0
test,819,4,24,6.0,2,9.0,2,2.5
test,819,6,41,6.833333333333333,2,10.5,2,3.5
test,819,15,115,7.666666666666667,10,9.4,11,4.0
test,819,9,47,5.222222222222222,6,6.833333333333333,7,3.142857142857143
test,819,8,47,5.875,6,7.333333333333333,5,3.6
test,819,13,113,8.692307692307692,6,13.833333333333334,8,5.125
test,819,31,352,11.35483870967742,19,14.68421052631579,20,8.3
test,819,14,163,11.642857142857142,4,12.5,4,5.0
test,819,22,103,4.681818181818182,3,7.333333333333333,3,3.6666666666666665
test,819,13,115,8.846153846153847,6,10.5,7,6.142857142857143
test,819,5,49,9.8,3,14.333333333333334,2,5.0
test,819,7,58,8.285714285714286,3,13.0,4,4.75
test,819,13,127,9.76923076923077,6,13.333333333333334,6,6.0
test,819,23,150,6.521739130434782,8,9.5,10,4.9
test,819,7,50,7.142857142857143,4,10.0,6,4.333333333333333
test,819,19,182,9.578947368421053,2,10.5,2,8.0
test,819,4,24,6.0,2,7.0,3,3.3333333333333335
test,819,15,191,12.733333333333333,8,16.625,9,9.0
test,819,14,229,16.357142857142858,6,25.166666666666668,9,4.888888888888889
test,819,15,109,7.266666666666667,5,8.2,5,4.8
test,819,7,44,6.285714285714286,4,8.75,5,3.4
test,819,5,21,4.2,1,8.0,1,6.0
test,819,8,67,8.375,2,23.0,2,7.0
test,819,13,96,7.384615384615385,5,9.4,2,4.0
test,819,6,41,6.833333333333333,2,9.5,3,4.0
test,819,7,63,9.0,4,13.25,4,5.5
test,819,15,86,5.733333333333333,3,9.0,4,4.25
test,819,4,26,6.5,1,18.0,1,11.0
test,819,9,71,7.888888888888889,3,9.0,3,6.0
test,819,23,153,6.6521739130434785,7,9.285714285714286,8,4.75
test,819,9,83,9.222222222222221,5,11.0,4,5.75
test,819,4,13,3.25,1,4.0,2,1.0
test,819,5,41,8.2,1,13.0,1,1.0
test,819,12,78,6.5,4,10.5,5,6.0
test,819,10,63,6.3,5,8.6,6,3.8333333333333335
test,819,15,96,6.4,3,6.666666666666667,3,3.6666666666666665
test,819,11,86,7.818181818181818,5,10.6,6,4.666666666666667
test,819,16,186,11.625,5,13.0,3,8.666666666666666
test,819,8,71,8.875,3,14.333333333333334,3,10.333333333333334
test,819,5,28,5.6,3,7.0,4,3.0
test,819,11,88,8.0,4,14.0,3,7.0
test,819,7,81,11.571428571428571,2,23.5,3,11.0
test,819,23,309,13.434782608695652,19,14.947368421052632,31,4.0
test,819,6,71,11.833333333333334,4,17.0,4,3.5
test,819,5,31,6.2,2,5.5,2,2.5
test,819,17,146,8.588235294117647,8,12.375,9,6.0
test,819,8,54,6.75,3,8.666666666666666,4,3.75
test,819,6,30,5.0,4,6.75,4,2.75
test,819,9,68,7.555555555555555,5,10.0,5,3.2
test,819,9,52,5.777777777777778,2,9.5,2,6.0
test,819,10,70,7.0,5,9.2,6,5.166666666666667
test,819,29,310,10.689655172413794,16,14.375,12,7.5
test,819,15,120,8.0,9,11.0,12,4.0
test,819,18,102,5.666666666666667,6,6.333333333333333,5,2.6
test,819,9,87,9.666666666666666,4,11.25,3,5.333333333333333
test,819,8,34,4.25,5,5.2,5,2.4
test,819,9,53,5.888888888888889,4,6.75,4,3.5
test,819,5,23,4.6,1,7.0,1,3.0
test,819,4,12,3.0,3,4.0,0,0.0
test,819,5,48,9.6,2,14.5,2,10.0
test,819,6,59,9.833333333333334,4,13.25,5,5.2
test,819,10,60,6.0,2,10.5,2,4.5
test,819,6,43,7.166666666666667,1,12.0,1,8.0
test,819,20,147,7.35,9,9.222222222222221,8,5.5
test,819,5,25,5.0,2,7.0,3,1.6666666666666667
test,819,25,297,11.88,15,16.266666666666666,9,7.222222222222222
test,819,20,214,10.7,9,15.777777777777779,3,4.0
test,819,10,47,4.7,3,7.0,3,3.3333333333333335
test,819,23,243,10.565217391304348,9,16.77777777777778,5,9.4
test,819,10,90,9.0,5,13.4,5,6.0
test,819,10,62,6.2,4,7.5,4,4.5
test,819,6,33,5.5,2,7.5,3,3.6666666666666665
test,819,7,33,4.714285714285714,3,6.0,3,2.3333333333333335
test,819,7,59,8.428571428571429,4,13.25,5,5.8
test,819,24,164,6.833333333333333,6,11.333333333333334,6,5.666666666666667
test,819,18,100,5.555555555555555,5,9.8,4,6.25
test,819,12,80,6.666666666666667,2,14.0,2,10.5
test,819,7,38,5.428571428571429,1,14.0,1,11.0
test,819,7,99,14.142857142857142,6,16.5,6,9.0
test,819,5,24,4.8,2,6.0,2,1.0
test,819,4,16,4.0,2,6.5,2,2.5
test,819,7,42,6.0,2,13.0,4,4.75
test,819,14,94,6.714285714285714,4,8.5,4,2.25
test,819,13,81,6.230769230769231,4,8.5,6,3.6666666666666665
test,819,17,156,9.176470588235293,9,11.333333333333334,10,3.9
test,819,12,91,7.583333333333333,6,10.5,8,3.75
test,819,20,155,7.75,3,12.333333333333334,3,8.666666666666666
test,819,15,114,7.6,6,8.0,7,3.857142857142857
test,819,8,81,10.125,3,17.0,3,9.333333333333334
test,819,15,132,8.8,10,9.7,11,4.818181818181818
test,819,5,28,5.6,1,3.0,1,1.0
test,819,7,67,9.571428571428571,2,14.0,2,7.0
test,819,5,29,5.8,1,19.0,1,13.0
test,819,7,36,5.142857142857143,2,10.5,2,5.5
test,819,13,201,15.461538461538462,9,18.666666666666668,9,8.333333333333334
test,819,15,162,10.8,5,12.6,6,4.166666666666667
test,819,17,118,6.9411764705882355,7,9.857142857142858,7,6.0
test,819,8,80,10.0,7,11.428571428571429,7,5.857142857142857
test,819,20,143,7.15,12,9.416666666666666,12,5.166666666666667
test,819,5,111,22.2,4,27.75,6,5.833333333333333
test,819,11,114,10.363636363636363,7,12.571428571428571,10,5.3
test,819,18,117,6.5,8,8.625,7,5.714285714285714
test,819,18,143,7.944444444444445,8,12.0,9,5.333333333333333
test,819,7,27,3.857142857142857,1,4.0,1,1.0
test,819,22,246,11.181818181818182,13,13.076923076923077,12,6.0
test,819,8,72,9.0,4,12.5,5,2.2
test,819,7,50,7.142857142857143,2,8.5,2,4.5
test,819,7,51,7.285714285714286,4,10.75,5,4.2
test,819,6,35,5.833333333333333,3,9.333333333333334,2,7.0
test,819,8,54,6.75,4,10.5,4,6.5
test,819,6,28,4.666666666666667,4,5.5,2,1.5
test,819,15,125,8.333333333333334,8,11.625,7,6.857142857142857
test,819,23,120,5.217391304347826,4,7.0,5,3.0
test,819,11,81,7.363636363636363,6,9.0,6,3.1666666666666665
test,819,5,27,5.4,2,8.5,2,4.0
test,819,8,58,7.25,3,10.0,4,4.25
test,819,9,48,5.333333333333333,3,7.0,3,2.6666666666666665
test,819,19,295,15.526315789473685,16,17.5,12,6.166666666666667
test,819,23,282,12.26086956521739,12,14.5,11,7.7272727272727275
test,819,6,37,6.166666666666667,2,10.5,2,4.5
test,819,8,44,5.5,1,9.0,1,4.0
test,819,7,57,8.142857142857142,2,17.5,3,9.0
test,819,17,146,8.588235294117647,6,12.833333333333334,6,6.666666666666667
test,819,15,103,6.866666666666666,3,9.333333333333334,4,3.5
test,819,7,29,4.142857142857143,3,6.0,3,3.0
test,819,10,53,5.3,2,7.0,2,4.0
test,819,7,46,6.571428571428571,4,7.5,4,4.5
test,819,16,106,6.625,6,7.333333333333333,7,2.7142857142857144
test,819,22,136,6.181818181818182,12,8.583333333333334,11,4.909090909090909
test,819,7,84,12.0,2,14.0,2,5.5
test,819,12,106,8.833333333333334,8,11.5,5,5.8
test,819,11,77,7.0,1,10.0,1,3.0
test,819,16,136,8.5,9,12.222222222222221,12,4.916666666666667
test,819,17,99,5.823529411764706,12,7.25,11,3.909090909090909
test,819,13,135,10.384615384615385,3,10.0,3,5.0
test,819,17,264,15.529411764705882,8,23.0,9,9.11111111111111
test,819,18,333,18.5,11,24.454545454545453,12,8.333333333333334
test,819,18,112,6.222222222222222,10,7.4,9,3.5555555555555554
test,819,18,171,9.5,10,10.7,10,4.1
test,819,20,94,4.7,5,6.2,5,3.0
test,819,4,56,14.0,2,25.0,2,8.5
test,819,7,28,4.0,3,5.333333333333333,3,3.0
test,819,6,40,6.666666666666667,3,9.0,4,4.75
test,819,4,19,4.75,1,11.0,1,9.0
test,819,23,301,13.08695652173913,14,16.571428571428573,10,8.9
test,819,11,104,9.454545454545455,8,11.5,9,5.222222222222222
test,819,29,452,15.586206896551724,21,18.333333333333332,16,5.5
test,819,15,98,6.533333333333333,4,9.75,3,5.0
test,819,14,104,7.428571428571429,2,11.0,2,5.0
test,819,15,126,8.4,6,11.666666666666666,6,5.333333333333333
test,819,15,92,6.133333333333334,3,8.0,3,4.666666666666667
test,819,11,132,12.0,6,14.0,6,5.5
test,819,7,61,8.714285714285714,3,9.333333333333334,3,6.333333333333333
test,819,17,139,8.176470588235293,3,10.333333333333334,3,5.666666666666667
test,819,12,132,11.0,8,13.0,9,3.888888888888889
test,819,9,60,6.666666666666667,4,9.75,4,6.25
test,819,25,174,6.96,15,8.733333333333333,13,4.615384615384615
test,819,16,159,9.9375,8,14.125,11,4.545454545454546
test,819,15,140,9.333333333333334,5,13.4,5,5.6
test,819,15,185,12.333333333333334,10,14.2,11,6.363636363636363
test,819,12,111,9.25,5,13.0,4,5.25
test,819,5,20,4.0,1,6.0,1,2.0
test,819,7,70,10.0,2,16.5,4,7.25
test,819,17,157,9.235294117647058,7,14.428571428571429,6,5.833333333333333
test,819,8,56,7.0,3,7.666666666666667,4,3.5
test,819,15,88,5.866666666666666,4,11.25,5,5.6
test,819,15,367,24.466666666666665,12,28.916666666666668,9,11.88888888888889
test,819,4,22,5.5,2,9.5,2,6.0
test,819,7,34,4.857142857142857,2,10.5,3,5.0
test,819,9,67,7.444444444444445,3,9.0,3,4.333333333333333
test,819,9,38,4.222222222222222,1,4.0,1,2.0
test,819,8,39,4.875,2,8.0,2,5.5
test,819,14,118,8.428571428571429,3,18.333333333333332,3,9.0
test,819,4,23,5.75,2,7.0,2,3.0
test,819,20,130,6.5,5,8.4,5,3.6
test,819,15,144,9.6,8,14.75,10,7.1
test,819,4,21,5.25,2,8.5,1,3.0
test,819,6,45,7.5,2,14.5,2,10.0
test,819,14,222,15.857142857142858,8,19.75,9,11.333333333333334
test,819,19,106,5.578947368421052,4,9.75,4,4.5
test,819,5,33,6.6,1,6.0,1,3.0
test,819,19,129,6.7894736842105265,4,10.25,4,6.75
test,819,17,166,9.764705882352942,6,15.666666666666666,7,3.857142857142857
test,819,8,58,7.25,3,11.666666666666666,3,8.0
test,819,15,113,7.533333333333333,4,12.5,3,5.0
test,819,21,209,9.952380952380953,9,11.555555555555555,10,5.8
test,819,15,130,8.666666666666666,6,10.833333333333334,7,5.857142857142857
test,819,21,170,8.095238095238095,5,10.0,4,5.0
test,819,4,16,4.0,1,8.0,1,5.0
test,819,21,141,6.714285714285714,8,9.0,7,6.285714285714286
test,819,15,290,19.333333333333332,11,22.636363636363637,5,10.8
test,819,15,170,11.333333333333334,9,15.222222222222221,13,7.076923076923077
test,819,5,25,5.0,2,8.5,2,4.5
test,819,17,128,7.529411764705882,7,9.571428571428571,7,6.0
test,819,19,255,13.421052631578947,11,16.272727272727273,12,5.916666666666667
test,819,7,32,4.571428571428571,6,5.333333333333333,0,0.0
test,819,7,92,13.142857142857142,5,15.4,4,5.75
test,819,7,48,6.857142857142857,3,10.333333333333334,4,4.5
test,819,22,196,8.909090909090908,9,11.222222222222221,9,5.666666666666667
test,819,9,71,7.888888888888889,3,9.333333333333334,3,4.0
test,819,9,46,5.111111111111111,2,8.5,3,3.6666666666666665
test,819,21,168,8.0,2,13.5,3,6.0
test,819,9,46,5.111111111111111,4,7.75,5,4.0
test,819,24,227,9.458333333333334,4,13.25,4,6.75
test,819,7,67,9.571428571428571,6,11.166666666666666,8,4.0
test,819,6,36,6.0,2,12.5,4,4.25
test,819,24,432,18.0,13,24.692307692307693,11,13.545454545454545
test,819,4,14,3.5,1,7.0,1,3.0
test,819,28,249,8.892857142857142,11,11.090909090909092,8,7.125
test,819,17,191,11.235294117647058,10,12.6,10,6.6
test,819,8,46,5.75,3,8.0,3,5.0
test,819,24,177,7.375,8,8.375,8,4.0
test,819,15,97,6.466666666666667,6,7.833333333333333,6,4.833333333333333
test,819,18,126,7.0,10,8.7,11,5.0
test,819,26,211,8.115384615384615,9,10.777777777777779,9,5.222222222222222
test,819,7,35,5.0,1,10.0,1,7.0
test,819,14,284,20.285714285714285,9,25.77777777777778,9,7.222222222222222
test,819,8,45,5.625,3,9.666666666666666,3,3.6666666666666665
test,819,15,231,15.4,8,21.25,7,7.714285714285714
test,819,8,39,4.875,3,6.333333333333333,3,3.0
test,819,4,19,4.75,3,6.333333333333333,3,3.0
test,819,12,73,6.083333333333333,4,8.75,5,3.2
test,819,12,85,7.083333333333333,5,9.6,5,2.6
test,819,19,130,6.842105263157895,8,9.125,8,4.875
test,819,15,97,6.466666666666667,5,8.6,6,4.333333333333333
test,819,21,229,10.904761904761905,14,13.142857142857142,15,6.333333333333333
test,819,4,24,6.0,2,8.0,3,3.6666666666666665
test,819,5,53,10.6,2,16.5,2,7.5
test,819,12,67,5.583333333333333,4,7.5,4,3.5
test,819,5,77,15.4,2,29.0,3,7.0
test,819,7,47,6.714285714285714,3,10.666666666666666,6,2.8333333333333335
test,819,6,59,9.833333333333334,4,12.25,5,5.4
test,819,7,58,8.285714285714286,4,8.75,4,3.25
test,819,19,183,9.631578947368421,5,16.4,4,4.5
test,819,6,32,5.333333333333333,3,8.333333333333334,3,5.333333333333333
test,819,7,49,7.0,4,9.75,4,6.0
test,819,7,43,6.142857142857143,4,8.5,4,4.5
test,819,13,142,10.923076923076923,7,15.285714285714286,8,6.375
test,819,15,102,6.8,5,9.8,6,4.833333333333333
test,819,29,364,12.551724137931034,15,17.266666666666666,15,5.666666666666667
test,819,17,134,7.882352941176471,2,12.0,2,9.0
test,819,16,79,4.9375,2,4.0,2,1.5
test,819,7,54,7.714285714285714,2,9.0,2,5.0
test,819,8,55,6.875,2,9.0,3,3.0
test,819,12,94,7.833333333333333,2,11.5,2,6.0
test,819,20,196,9.8,13,12.0,14,4.928571428571429
test,819,23,202,8.782608695652174,11,11.454545454545455,9,6.222222222222222
test,819,11,55,5.0,1,10.0,1,7.0
test,819,11,68,6.181818181818182,2,10.0,2,4.5
test,819,19,155,8.157894736842104,9,9.222222222222221,9,5.222222222222222
test,819,10,67,6.7,2,10.5,2,3.0
test,819,10,83,8.3,6,10.833333333333334,6,4.5
test,819,16,124,7.75,7,9.857142857142858,4,4.5
test,819,25,204,8.16,3,9.333333333333334,3,5.0
test,819,16,167,10.4375,8,15.0,8,5.875
test,819,5,19,3.8,1,6.0,1,4.0
test,819,11,182,16.545454545454547,3,33.666666666666664,0,0.0
test,819,5,18,3.6,1,4.0,1,2.0
test,819,23,235,10.217391304347826,13,14.076923076923077,19,5.526315789473684
test,819,6,58,9.666666666666666,4,13.25,4,6.75
test,819,10,63,6.3,4,8.0,5,2.6
test,819,31,329,10.612903225806452,17,14.352941176470589,13,8.076923076923077
test,819,17,88,5.176470588235294,2,8.0,2,3.0
test,819,20,118,5.9,4,7.75,3,3.3333333333333335
test,819,17,131,7.705882352941177,8,9.875,6,3.1666666666666665
test,819,8,50,6.25,4,8.0,4,3.25
test,819,5,40,8.0,2,12.5,3,4.666666666666667
test,819,6,32,5.333333333333333,2,8.5,2,5.5
test,819,6,39,6.5,2,9.0,3,3.3333333333333335
test,819,10,65,6.5,5,8.4,7,2.857142857142857
test,819,20,194,9.7,8,16.375,7,7.285714285714286
test,819,8,53,6.625,5,8.4,5,5.2
test,819,9,66,7.333333333333333,4,8.25,5,3.4
test,819,12,68,5.666666666666667,4,7.25,4,3.0
test,819,7,61,8.714285714285714,2,12.0,2,6.0
test,819,23,203,8.826086956521738,12,9.666666666666666,11,3.5454545454545454
test,819,26,296,11.384615384615385,13,16.307692307692307,15,7.266666666666667
test,819,6,48,8.0,3,9.0,4,5.0
test,819,5,44,8.8,4,11.0,4,7.25
test,819,14,113,8.071428571428571,7,10.714285714285714,7,6.714285714285714
test,819,27,208,7.703703703703703,13,8.461538461538462,15,3.8666666666666667
test,819,18,163,9.055555555555555,11,11.636363636363637,11,4.090909090909091
test,819,7,40,5.714285714285714,2,7.5,2,4.0
test,819,10,57,5.7,3,8.333333333333334,2,4.5
test,819,14,159,11.357142857142858,6,14.333333333333334,4,9.0
test,819,5,22,4.4,1,8.0,1,6.0
test,819,9,83,9.222222222222221,4,12.0,4,5.0
test,819,9,51,5.666666666666667,3,7.333333333333333,3,3.3333333333333335
test,819,4,48,12.0,2,18.5,2,6.5
test,819,5,36,7.2,2,10.5,2,3.0
test,819,23,206,8.956521739130435,14,11.571428571428571,15,6.666666666666667
test,819,4,13,3.25,1,7.0,1,4.0
test,819,4,17,4.25,2,5.0,3,1.3333333333333333
test,819,19,196,10.31578947368421,6,8.833333333333334,5,4.0
test,819,14,114,8.142857142857142,4,13.0,4,4.75
test,819,17,142,8.352941176470589,11,9.909090909090908,11,5.090909090909091
test,819,6,35,5.833333333333333,3,6.666666666666667,3,1.6666666666666667
test,819,7,67,9.571428571428571,4,13.0,4,6.0
test,819,20,244,12.2,10,17.1,9,8.666666666666666
test,819,4,20,5.0,2,7.5,2,3.5
test,819,16,108,6.75,8,8.625,7,4.714285714285714
test,819,12,78,6.5,3,11.0,4,5.0
test,819,9,48,5.333333333333333,2,6.5,2,2.5
test,819,6,37,6.166666666666667,2,12.5,5,1.8
test,819,9,70,7.777777777777778,4,10.25,4,5.0
test,819,16,261,16.3125,9,22.666666666666668,12,10.5
test,819,21,440,20.952380952380953,14,25.642857142857142,19,7.947368421052632
test,819,9,39,4.333333333333333,5,5.8,4,3.25
test,819,7,64,9.142857142857142,2,18.5,2,6.0
test,819,8,39,4.875,6,5.666666666666667,7,2.4285714285714284
test,819,7,74,10.571428571428571,2,23.0,2,6.0
test,819,13,97,7.461538461538462,4,14.0,4,5.75
test,819,5,37,7.4,2,12.5,4,5.0
test,819,15,111,7.4,4,11.75,2,7.5
test,819,16,141,8.8125,5,11.8,4,6.25
test,819,8,50,6.25,1,11.0,1,7.0
test,819,5,27,5.4,2,9.5,2,6.0
test,819,4,25,6.25,2,10.0,2,5.0
test,819,14,128,9.142857142857142,6,12.166666666666666,7,4.428571428571429
test,819,6,38,6.333333333333333,2,7.0,2,2.5
test,819,5,30,6.0,1,12.0,1,5.0
test,819,13,141,10.846153846153847,5,12.2,7,5.571428571428571
test,819,12,93,7.75,6,10.5,5,4.6
test,819,30,189,6.3,12,7.25,15,3.2666666666666666
test,819,9,151,16.77777777777778,3,19.666666666666668,3,5.0
test,819,20,213,10.65,14,12.071428571428571,14,6.5
test,819,5,22,4.4,2,7.0,3,2.6666666666666665
test,819,6,33,5.5,5,6.6,0,0.0
test,819,18,239,13.277777777777779,6,20.0,6,10.166666666666666
test,819,20,101,5.05,6,7.0,7,3.0
train,14729,4,19,4.75,2,8.0,2,3.0
train,14729,5,22,4.4,2,7.5,2,4.0
train,14729,11,108,9.818181818181818,3,14.666666666666666,3,8.0
train,14729,5,30,6.0,2,9.0,3,4.0
train,14729,23,201,8.73913043478261,12,9.666666666666666,7,5.142857142857143
train,14729,7,83,11.857142857142858,5,15.6,5,6.6
train,14729,25,365,14.6,14,19.428571428571427,16,7.625
train,14729,17,179,10.529411764705882,11,12.363636363636363,12,7.0
train,14729,6,54,9.0,3,11.333333333333334,3,5.333333333333333
train,14729,21,146,6.9523809523809526,8,9.5,8,6.25
train,14729,13,73,5.615384615384615,3,7.666666666666667,3,3.3333333333333335
train,14729,4,19,4.75,2,8.0,2,4.5
train,14729,5,23,4.6,1,8.0,1,6.0
train,14729,12,125,10.416666666666666,4,14.0,5,4.8
train,14729,20,119,5.95,7,7.0,7,2.857142857142857
train,14729,18,154,8.555555555555555,4,13.75,4,8.0
train,14729,5,54,10.8,3,16.0,5,8.0
train,14729,7,80,11.428571428571429,3,14.666666666666666,3,9.0
train,14729,8,49,6.125,5,7.6,5,4.4
train,14729,6,43,7.166666666666667,3,10.666666666666666,3,5.0
train,14729,17,261,15.352941176470589,10,20.1,8,8.875
train,14729,21,237,11.285714285714286,14,13.214285714285714,11,4.818181818181818
train,14729,4,18,4.5,2,6.5,2,3.5
train,14729,20,283,14.15,17,16.294117647058822,21,5.238095238095238
train,14729,5,49,9.8,1,24.0,2,9.0
train,14729,15,96,6.4,4,10.25,2,5.0
train,14729,11,63,5.7272727272727275,4,8.25,4,4.75
train,14729,13,125,9.615384615384615,7,11.571428571428571,6,6.833333333333333
train,14729,17,125,7.352941176470588,8,10.0,9,4.777777777777778
train,14729,17,119,7.0,5,10.4,4,4.75
train,14729,15,335,22.333333333333332,12,25.75,18,7.5
train,14729,15,97,6.466666666666667,5,8.6,6,3.6666666666666665
train,14729,4,23,5.75,2,10.0,2,3.5
train,14729,17,162,9.529411764705882,5,10.0,6,3.6666666666666665
train,14729,16,117,7.3125,3,6.333333333333333,3,3.0
train,14729,13,142,10.923076923076923,5,18.8,7,6.714285714285714
train,14729,13,122,9.384615384615385,7,11.428571428571429,6,5.666666666666667
train,14729,15,155,10.333333333333334,8,13.875,9,4.222222222222222
train,14729,19,133,7.0,6,10.0,6,5.0
train,14729,29,209,7.206896551724138,8,12.25,7,6.285714285714286
train,14729,14,201,14.357142857142858,8,21.5,12,4.083333333333333
train,14729,22,202,9.181818181818182,12,11.333333333333334,10,6.5
train,14729,11,89,8.090909090909092,5,10.2,4,5.25
train,14729,18,286,15.88888888888889,10,21.9,9,7.444444444444445
train,14729,18,201,11.166666666666666,9,14.777777777777779,7,6.714285714285714
train,14729,23,142,6.173913043478261,3,8.666666666666666,4,3.25
train,14729,12,94,7.833333333333333,3,17.0,3,7.333333333333333
train,14729,23,136,5.913043478260869,3,6.333333333333333,3,2.0
train,14729,11,55,5.0,1,6.0,1,4.0
train,14729,23,269,11.695652173913043,11,15.909090909090908,11,6.454545454545454
train,14729,6,30,5.0,2,8.0,3,2.3333333333333335
train,14729,13,102,7.846153846153846,6,10.0,6,3.8333333333333335
train,14729,5,33,6.6,3,10.0,3,6.666666666666667
train,14729,13,106,8.153846153846153,5,14.6,5,7.6
train,14729,15,151,10.066666666666666,8,12.5,9,5.111111111111111
train,14729,9,83,9.222222222222221,4,15.0,4,5.0
train,14729,16,257,16.0625,13,19.0,16,6.75
train,14729,23,135,5.869565217391305,8,8.25,7,4.0
train,14729,9,73,8.11111111111111,5,11.0,5,6.8
train,14729,15,74,4.933333333333334,4,8.0,4,4.5
train,14729,21,160,7.619047619047619,12,9.666666666666666,13,4.0
train,14729,21,310,14.761904761904763,16,17.375,13,7.615384615384615
train,14729,7,43,6.142857142857143,4,6.75,4,3.5
train,14729,15,208,13.866666666666667,12,16.583333333333332,14,6.714285714285714
train,14729,5,30,6.0,2,8.0,2,4.0
train,14729,7,42,6.0,1,9.0,1,5.0
train,14729,11,86,7.818181818181818,5,11.6,5,7.2
train,14729,9,81,9.0,3,12.666666666666666,4,3.0
train,14729,15,107,7.133333333333334,6,9.666666666666666,6,5.333333333333333
train,14729,5,38,7.6,2,11.5,2,7.0
train,14729,4,17,4.25,3,5.666666666666667,3,2.6666666666666665
train,14729,9,56,6.222222222222222,6,7.666666666666667,9,2.7777777777777777
train,14729,16,100,6.25,3,10.666666666666666,3,8.0
train,14729,5,77,15.4,4,19.25,6,7.0
