name,n_dialogues,n_sentences_dialogue,n_tokens_dialogue,n_tokens_per_sentence,n_extracts_per_summary_rel,n_tokens_per_extract_rel,n_extracts_per_summary_fine,n_tokens_per_extract_fine
test,819,14,127,9.071428571428571,9,11.222222222222221,6,5.666666666666667
test,819,6,75,12.5,3,19.0,4,6.75
test,819,8,55,6.875,3,10.333333333333334,4,4.75
test,819,35,229,6.542857142857143,5,20.6,4,5.25
test,819,14,107,7.642857142857143,4,9.25,4,4.0
test,819,8,50,6.25,3,11.666666666666666,3,6.0
test,819,2,26,13.0,2,8.5,4,2.0
test,819,6,107,17.833333333333332,1,11.0,1,7.0
test,819,3,40,13.333333333333334,3,11.666666666666666,3,5.666666666666667
test,819,4,30,7.5,2,11.0,2,2.5
test,819,5,55,11.0,2,13.5,2,4.0
test,819,22,161,7.318181818181818,10,12.8,11,4.181818181818182
test,819,9,64,7.111111111111111,6,9.166666666666666,7,3.142857142857143
test,819,6,60,10.0,6,9.333333333333334,5,3.6
test,819,15,150,10.0,6,17.5,8,5.625
test,819,44,438,9.954545454545455,19,17.736842105263158,20,8.7
test,819,19,202,10.631578947368421,4,15.25,4,5.0
test,819,1,137,137.0,3,9.0,3,4.0
test,819,8,144,18.0,6,13.333333333333334,7,6.571428571428571
test,819,7,63,9.0,3,18.666666666666668,2,5.0
test,819,8,82,10.25,3,17.333333333333332,4,5.25
test,819,26,162,6.230769230769231,6,16.333333333333332,6,6.166666666666667
test,819,6,180,30.0,8,10.625,10,5.0
test,819,8,67,8.375,4,13.0,6,4.333333333333333
test,819,3,211,70.33333333333333,2,12.5,2,8.0
test,819,4,31,7.75,2,9.5,3,3.3333333333333335
test,819,30,232,7.733333333333333,8,19.875,9,9.333333333333334
test,819,16,277,17.3125,6,31.166666666666668,9,5.666666666666667
test,819,6,135,22.5,5,10.2,5,5.0
test,819,3,56,18.666666666666668,4,10.75,5,3.4
test,819,4,32,8.0,1,11.0,1,6.0
test,819,7,80,11.428571428571429,2,27.0,2,7.0
test,819,6,120,20.0,5,10.8,2,4.0
test,819,3,48,16.0,2,11.5,3,4.0
test,819,8,83,10.375,4,17.25,4,6.0
test,819,5,113,22.6,3,11.0,4,4.25
test,819,5,35,7.0,1,22.0,1,11.0
test,819,9,84,9.333333333333334,3,11.0,3,6.0
test,819,10,197,19.7,7,11.142857142857142,8,5.125
test,819,12,103,8.583333333333334,5,13.6,4,5.75
test,819,3,17,5.666666666666667,1,6.0,2,1.0
test,819,3,50,16.666666666666668,1,16.0,1,1.0
test,819,7,95,13.571428571428571,4,11.75,5,6.0
test,819,2,79,39.5,5,11.0,6,4.166666666666667
test,819,2,117,58.5,3,8.333333333333334,3,3.6666666666666665
test,819,9,109,12.11111111111111,5,13.2,6,4.666666666666667
test,819,7,220,31.428571428571427,5,15.4,3,9.0
test,819,8,82,10.25,3,16.0,3,10.666666666666666
test,819,5,34,6.8,3,8.666666666666666,4,3.0
test,819,8,112,14.0,4,16.5,3,7.0
test,819,8,94,11.75,2,27.0,3,11.666666666666666
test,819,39,394,10.102564102564102,19,19.05263157894737,31,4.516129032258065
test,819,10,92,9.2,4,21.75,4,3.75
test,819,4,42,10.5,2,7.0,2,2.5
test,819,8,170,21.25,8,13.875,9,6.0
test,819,8,67,8.375,3,11.0,4,3.75
test,819,4,41,10.25,4,9.25,4,2.75
test,819,13,92,7.076923076923077,5,13.6,5,3.2
test,819,4,63,15.75,2,11.0,2,6.0
test,819,5,88,17.6,5,11.0,6,5.333333333333333
test,819,9,367,40.77777777777778,16,16.5625,12,7.916666666666667
test,819,4,142,35.5,9,12.666666666666666,12,4.083333333333333
test,819,10,127,12.7,6,7.5,5,2.6
test,819,14,116,8.285714285714286,4,14.75,3,5.333333333333333
test,819,6,48,8.0,5,7.4,5,2.4
test,819,4,66,16.5,4,8.0,4,3.5
test,819,3,28,9.333333333333334,1,9.0,1,3.0
test,819,2,17,8.5,3,5.666666666666667,0,0.0
test,819,7,62,8.857142857142858,2,18.0,2,10.5
test,819,5,76,15.2,4,17.0,5,5.4
test,819,2,76,38.0,2,12.5,2,4.5
test,819,6,53,8.833333333333334,1,14.0,1,8.0
test,819,4,177,44.25,9,11.222222222222221,8,5.75
test,819,2,29,14.5,2,8.0,3,1.6666666666666667
test,819,43,379,8.813953488372093,15,20.266666666666666,9,7.555555555555555
test,819,44,296,6.7272727272727275,9,21.11111111111111,3,5.333333333333333
test,819,11,63,5.7272727272727275,3,8.333333333333334,3,3.3333333333333335
test,819,42,311,7.404761904761905,9,20.333333333333332,5,9.6
test,819,5,103,20.6,5,15.2,5,6.0
test,819,3,75,25.0,4,8.75,4,4.75
test,819,5,44,8.8,2,10.0,3,4.0
test,819,4,44,11.0,3,8.0,3,2.3333333333333335
test,819,12,80,6.666666666666667,4,17.25,5,6.2
test,819,34,228,6.705882352941177,6,15.0,6,5.833333333333333
test,819,3,124,41.333333333333336,5,11.2,4,6.25
test,819,1,91,91.0,2,15.5,2,10.5
test,819,5,47,9.4,1,15.0,1,11.0
test,819,9,123,13.666666666666666,6,20.5,6,10.0
test,819,2,31,15.5,2,8.0,2,1.0
test,819,3,21,7.0,2,8.5,2,2.5
test,819,2,55,27.5,2,16.0,4,5.5
test,819,18,123,6.833333333333333,4,11.25,4,2.25
test,819,1,94,94.0,4,9.5,6,3.6666666666666665
test,819,32,209,6.53125,9,14.777777777777779,10,4.0
test,819,2,110,55.0,6,12.5,8,3.75
test,819,24,199,8.291666666666666,3,14.333333333333334,3,8.666666666666666
test,819,6,146,24.333333333333332,6,9.833333333333334,7,3.857142857142857
test,819,7,96,13.714285714285714,3,20.0,3,9.333333333333334
test,819,21,174,8.285714285714286,10,12.4,11,4.909090909090909
test,819,4,41,10.25,1,5.0,1,1.0
test,819,3,79,26.333333333333332,2,16.0,2,7.5
test,819,2,36,18.0,1,22.0,1,13.0
test,819,3,48,16.0,2,13.0,2,5.5
test,819,26,256,9.846153846153847,9,23.444444444444443,9,8.88888888888889
test,819,20,193,9.65,5,14.6,6,4.166666666666667
test,819,13,154,11.846153846153847,7,12.142857142857142,7,6.0
test,819,12,106,8.833333333333334,7,15.142857142857142,7,6.571428571428571
test,819,10,165,16.5,12,10.666666666666666,12,5.25
test,819,14,143,10.214285714285714,4,36.0,6,6.5
test,819,14,149,10.642857142857142,7,16.285714285714285,10,5.8
test,819,9,154,17.11111111111111,8,10.75,7,5.857142857142857
test,819,26,188,7.230769230769231,8,15.125,9,5.333333333333333
test,819,3,38,12.666666666666666,1,7.0,1,1.0
test,819,28,319,11.392857142857142,13,16.615384615384617,12,6.583333333333333
test,819,10,98,9.8,4,16.75,5,2.4
test,819,5,61,12.2,2,10.0,2,5.0
test,819,9,69,7.666666666666667,4,13.75,5,4.6
test,819,4,44,11.0,3,11.333333333333334,2,7.0
test,819,1,67,67.0,4,13.0,4,7.0
test,819,7,38,5.428571428571429,4,7.25,2,1.5
test,819,6,161,26.833333333333332,8,14.625,7,7.714285714285714
test,819,9,160,17.77777777777778,4,8.5,5,3.0
test,819,12,106,8.833333333333334,6,12.0,6,3.5
test,819,3,33,11.0,2,10.0,2,4.0
test,819,3,69,23.0,3,11.666666666666666,4,4.25
test,819,4,64,16.0,3,9.0,3,2.6666666666666665
test,819,36,379,10.527777777777779,16,22.4375,12,6.5
test,819,36,363,10.083333333333334,12,18.5,11,8.363636363636363
test,819,6,49,8.166666666666666,2,14.0,2,4.5
test,819,2,55,27.5,1,11.0,1,5.0
test,819,2,69,34.5,2,21.0,3,10.333333333333334
test,819,11,180,16.363636363636363,6,15.166666666666666,6,6.666666666666667
test,819,25,140,5.6,3,12.0,4,3.75
test,819,2,40,20.0,3,7.333333333333333,3,3.0
test,819,5,71,14.2,2,9.0,2,4.0
test,819,3,56,18.666666666666668,4,9.25,4,4.5
test,819,9,131,14.555555555555555,6,8.833333333333334,7,2.857142857142857
test,819,11,177,16.09090909090909,12,10.666666666666666,11,5.363636363636363
test,819,13,111,8.538461538461538,2,18.5,2,6.0
test,819,19,139,7.315789473684211,8,15.125,5,5.8
test,819,18,108,6.0,1,12.0,1,3.0
test,819,19,177,9.31578947368421,9,15.555555555555555,12,5.166666666666667
test,819,11,132,12.0,12,9.416666666666666,11,4.090909090909091
test,819,30,185,6.166666666666667,3,14.333333333333334,3,5.333333333333333
test,819,34,342,10.058823529411764,8,28.75,9,10.0
test,819,25,388,15.52,11,28.09090909090909,12,8.75
test,819,19,138,7.2631578947368425,10,9.1,9,3.5555555555555554
test,819,31,230,7.419354838709677,10,14.1,10,4.2
test,819,7,122,17.428571428571427,5,7.8,5,3.0
test,819,9,66,7.333333333333333,2,29.0,2,9.0
test,819,6,43,7.166666666666667,3,8.0,3,3.0
test,819,4,54,13.5,3,11.666666666666666,4,5.5
test,819,2,26,13.0,1,13.0,1,9.0
test,819,23,353,15.347826086956522,14,19.142857142857142,10,9.2
test,819,15,127,8.466666666666667,8,13.875,9,5.444444444444445
test,819,76,582,7.657894736842105,21,23.476190476190474,16,5.875
test,819,15,123,8.2,4,12.0,3,5.333333333333333
test,819,13,130,10.0,2,14.0,2,5.0
test,819,17,176,10.352941176470589,6,15.833333333333334,6,6.0
test,819,6,117,19.5,3,9.666666666666666,3,4.666666666666667
test,819,18,175,9.722222222222221,6,18.333333333333332,6,5.833333333333333
test,819,5,79,15.8,3,12.0,3,6.666666666666667
test,819,10,174,17.4,3,13.333333333333334,3,6.0
test,819,15,162,10.8,8,15.625,9,3.888888888888889
test,819,7,73,10.428571428571429,4,11.75,4,6.25
test,819,20,220,11.0,15,10.733333333333333,13,4.769230769230769
test,819,14,196,14.0,8,17.125,11,4.636363636363637
test,819,18,181,10.055555555555555,5,16.8,5,5.6
test,819,10,224,22.4,10,17.2,11,6.818181818181818
test,819,20,144,7.2,5,16.4,4,5.5
test,819,6,32,5.333333333333333,1,9.0,1,2.0
test,819,11,91,8.272727272727273,2,20.5,4,7.75
test,819,31,210,6.774193548387097,7,18.142857142857142,6,6.166666666666667
test,819,5,66,13.2,3,9.0,4,3.5
test,819,3,106,35.333333333333336,4,12.75,5,5.6
test,819,28,424,15.142857142857142,12,33.416666666666664,9,12.222222222222221
test,819,2,29,14.5,2,12.0,2,6.5
test,819,2,43,21.5,2,12.0,3,5.0
test,819,9,84,9.333333333333334,3,11.333333333333334,3,4.333333333333333
test,819,7,50,7.142857142857143,1,6.0,1,2.0
test,819,3,50,16.666666666666668,2,10.0,2,6.0
test,819,11,149,13.545454545454545,3,21.333333333333332,3,9.333333333333334
test,819,5,34,6.8,2,10.0,2,3.0
test,819,19,178,9.368421052631579,5,12.2,5,4.2
test,819,21,185,8.80952380952381,8,18.125,10,7.5
test,819,4,25,6.25,2,10.0,1,3.0
test,819,7,56,8.0,2,17.0,2,10.5
test,819,24,270,11.25,8,23.0,9,11.333333333333334
test,819,15,145,9.666666666666666,4,12.5,4,4.5
test,819,6,40,6.666666666666667,1,8.0,1,3.0
test,819,9,172,19.11111111111111,4,12.75,4,7.5
test,819,32,225,7.03125,6,20.166666666666668,7,4.142857142857143
test,819,9,73,8.11111111111111,3,13.666666666666666,3,8.0
test,819,20,151,7.55,4,15.5,3,5.333333333333333
test,819,27,291,10.777777777777779,9,16.0,10,7.2
test,819,9,164,18.22222222222222,6,13.666666666666666,7,5.857142857142857
test,819,28,229,8.178571428571429,5,13.4,4,5.25
test,819,1,20,20.0,1,9.0,1,5.0
test,819,10,177,17.7,8,10.5,7,6.285714285714286
test,819,38,353,9.289473684210526,11,27.272727272727273,5,10.8
test,819,22,215,9.772727272727273,9,18.666666666666668,13,7.3076923076923075
test,819,3,34,11.333333333333334,2,11.5,2,4.5
test,819,26,172,6.615384615384615,7,12.428571428571429,7,6.0
test,819,16,326,20.375,11,20.636363636363637,12,6.416666666666667
test,819,4,43,10.75,6,7.166666666666667,0,0.0
test,819,6,100,16.666666666666668,5,16.6,4,5.75
test,819,1,57,57.0,3,12.0,4,4.75
test,819,21,244,11.619047619047619,9,13.333333333333334,9,5.777777777777778
test,819,3,96,32.0,3,13.0,3,4.333333333333333
test,819,6,62,10.333333333333334,2,10.5,3,3.6666666666666665
test,819,2,201,100.5,2,15.5,3,6.0
test,819,3,60,20.0,4,9.5,5,4.2
test,819,14,280,20.0,4,15.75,4,6.75
test,819,12,88,7.333333333333333,6,14.666666666666666,8,4.125
test,819,5,49,9.8,2,16.5,4,4.5
test,819,55,503,9.145454545454545,13,28.0,11,13.818181818181818
test,819,1,18,18.0,1,8.0,1,3.0
test,819,10,314,31.4,11,14.0,8,7.75
test,819,29,245,8.448275862068966,10,16.3,10,6.7
test,819,6,56,9.333333333333334,3,9.333333333333334,3,5.0
test,819,28,236,8.428571428571429,8,11.25,8,4.25
test,819,8,114,14.25,6,9.166666666666666,6,4.833333333333333
test,819,6,154,25.666666666666668,10,10.4,11,5.090909090909091
test,819,6,256,42.666666666666664,9,13.222222222222221,9,5.333333333333333
test,819,2,45,22.5,1,12.0,1,8.0
test,819,23,334,14.521739130434783,9,30.0,9,7.222222222222222
test,819,5,64,12.8,3,13.0,3,3.6666666666666665
test,819,16,285,17.8125,8,25.125,7,8.142857142857142
test,819,5,53,10.6,3,8.666666666666666,3,3.6666666666666665
test,819,3,24,8.0,3,8.0,3,3.0
test,819,13,96,7.384615384615385,4,11.25,5,3.2
test,819,5,103,20.6,5,11.4,5,2.6
test,819,5,171,34.2,8,11.75,8,5.5
test,819,10,123,12.3,5,10.2,6,4.5
test,819,32,290,9.0625,14,16.5,15,6.866666666666666
test,819,4,31,7.75,2,10.5,3,4.0
test,819,6,66,11.0,2,21.0,2,8.5
test,819,3,83,27.666666666666668,4,9.5,4,3.5
test,819,11,94,8.545454545454545,2,34.0,3,7.0
test,819,12,61,5.083333333333333,3,13.333333333333334,6,2.8333333333333335
test,819,8,79,9.875,4,16.5,5,5.8
test,819,8,75,9.375,4,11.25,4,3.5
test,819,24,237,9.875,5,20.8,4,5.5
test,819,5,43,8.6,3,11.0,3,6.0
test,819,4,61,15.25,4,12.0,4,6.25
test,819,6,57,9.5,4,11.0,4,4.5
test,819,5,170,34.0,7,17.428571428571427,8,6.5
test,819,2,121,60.5,5,11.4,6,5.0
test,819,28,458,16.357142857142858,15,21.4,15,6.333333333333333
test,819,11,168,15.272727272727273,2,14.0,2,9.5
test,819,17,119,7.0,2,6.5,2,1.5
test,819,12,78,6.5,2,13.5,2,5.5
test,819,7,68,9.714285714285714,2,10.5,3,3.0
test,819,8,121,15.125,2,15.0,2,6.5
test,819,29,249,8.586206896551724,13,15.076923076923077,14,5.214285714285714
test,819,19,262,13.789473684210526,11,14.818181818181818,9,6.555555555555555
test,819,3,67,22.333333333333332,1,11.0,1,7.0
test,819,5,89,17.8,2,12.5,2,4.5
test,819,12,199,16.583333333333332,9,11.88888888888889,9,5.444444444444445
test,819,9,87,9.666666666666666,2,14.0,2,3.0
test,819,17,114,6.705882352941177,6,14.166666666666666,6,4.5
test,819,3,157,52.333333333333336,7,12.428571428571429,4,4.5
test,819,44,271,6.159090909090909,3,12.333333333333334,3,5.666666666666667
test,819,5,193,38.6,8,16.625,8,5.875
test,819,1,28,28.0,1,9.0,1,4.0
test,819,23,222,9.652173913043478,3,40.0,0,0.0
test,819,3,26,8.666666666666666,1,6.0,1,2.0
test,819,31,318,10.258064516129032,13,18.76923076923077,19,6.0
test,819,9,79,8.777777777777779,4,17.5,4,7.25
test,819,14,87,6.214285714285714,4,10.75,5,2.8
test,819,45,416,9.244444444444444,17,17.823529411764707,13,8.615384615384615
test,819,14,118,8.428571428571429,2,11.0,2,3.0
test,819,22,166,7.545454545454546,4,12.25,3,4.0
test,819,15,177,11.8,8,13.25,6,3.5
test,819,5,66,13.2,4,10.5,4,3.25
test,819,5,51,10.2,2,16.0,3,4.666666666666667
test,819,2,39,19.5,2,10.5,2,5.5
test,819,5,53,10.6,2,12.5,3,3.6666666666666665
test,819,5,84,16.8,5,10.6,7,3.0
test,819,37,257,6.945945945945946,8,20.625,7,7.428571428571429
test,819,8,66,8.25,5,10.6,5,5.4
test,819,10,96,9.6,4,13.25,5,4.2
test,819,5,82,16.4,4,8.25,4,3.0
test,819,10,81,8.1,2,15.0,2,6.0
test,819,16,249,15.5625,12,11.666666666666666,11,3.8181818181818183
test,819,29,361,12.448275862068966,13,19.23076923076923,15,7.266666666666667
test,819,2,57,28.5,3,10.666666666666666,4,5.0
test,819,3,57,19.0,4,14.25,4,8.25
test,819,12,145,12.083333333333334,7,13.285714285714286,7,7.0
test,819,10,269,26.9,13,10.307692307692308,15,4.066666666666666
test,819,4,198,49.5,11,14.0,11,4.363636363636363
test,819,5,56,11.2,2,9.5,2,4.0
test,819,4,72,18.0,3,10.666666666666666,2,4.5
test,819,18,205,11.38888888888889,6,18.166666666666668,4,10.0
test,819,4,32,8.0,1,12.0,1,7.0
test,819,13,105,8.076923076923077,4,15.25,4,5.25
test,819,4,70,17.5,3,10.0,3,3.3333333333333335
test,819,6,61,10.166666666666666,2,23.0,2,7.0
test,819,6,44,7.333333333333333,2,12.5,2,3.0
test,819,23,259,11.26086956521739,14,14.214285714285714,15,7.2
test,819,3,20,6.666666666666667,1,9.0,1,4.0
test,819,4,21,5.25,2,6.5,3,1.3333333333333333
test,819,20,245,12.25,6,11.166666666666666,5,4.0
test,819,6,145,24.166666666666668,4,16.5,4,5.25
test,819,22,194,8.818181818181818,11,13.181818181818182,11,5.454545454545454
test,819,2,48,24.0,3,9.333333333333334,3,1.6666666666666667
test,819,9,94,10.444444444444445,4,17.75,4,7.25
test,819,16,286,17.875,10,19.4,9,8.666666666666666
test,819,3,24,8.0,2,9.0,2,3.5
test,819,22,152,6.909090909090909,8,11.75,7,5.0
test,819,8,105,13.125,3,13.0,4,5.0
test,819,3,67,22.333333333333332,2,9.0,2,3.5
test,819,8,53,6.625,2,17.5,5,2.0
test,819,13,95,7.3076923076923075,4,13.25,4,5.25
test,819,23,319,13.869565217391305,9,27.0,12,10.916666666666666
test,819,34,528,15.529411764705882,14,30.357142857142858,19,8.473684210526315
test,819,5,50,10.0,5,7.2,4,3.25
test,819,10,84,8.4,2,23.0,2,6.0
test,819,5,48,9.6,6,7.0,7,2.4285714285714284
test,819,11,91,8.272727272727273,2,27.0,2,6.0
test,819,12,130,10.833333333333334,4,17.75,4,6.0
test,819,4,47,11.75,2,15.0,4,5.25
test,819,4,135,33.75,4,13.75,2,7.5
test,819,21,178,8.476190476190476,5,14.0,4,6.25
test,819,5,59,11.8,1,12.0,1,7.0
test,819,4,36,9.0,2,12.5,2,6.0
test,819,4,33,8.25,2,13.0,2,5.5
test,819,19,163,8.578947368421053,6,15.333333333333334,7,4.714285714285714
test,819,1,49,49.0,2,8.5,2,3.0
test,819,1,38,38.0,1,15.0,1,6.0
test,819,9,170,18.88888888888889,5,14.8,7,5.571428571428571
test,819,8,125,15.625,6,14.0,5,4.6
test,819,42,273,6.5,12,10.416666666666666,15,3.8
test,819,13,179,13.76923076923077,3,25.0,3,5.666666666666667
test,819,33,264,8.0,14,14.785714285714286,14,6.785714285714286
test,819,2,27,13.5,2,8.5,3,3.0
test,819,3,42,14.0,5,8.4,0,0.0
test,819,20,295,14.75,6,24.0,6,10.5
test,819,7,131,18.714285714285715,6,9.0,7,3.0
train,14729,3,26,8.666666666666666,2,10.5,2,3.0
train,14729,5,29,5.8,2,9.5,2,4.0
train,14729,13,128,9.846153846153847,3,16.333333333333332,3,8.0
train,14729,4,41,10.25,2,12.5,3,4.333333333333333
train,14729,7,240,34.285714285714285,12,11.583333333333334,7,5.285714285714286
train,14729,10,105,10.5,5,19.6,5,6.8
train,14729,23,470,20.434782608695652,14,24.857142857142858,16,8.5
train,14729,16,216,13.5,11,14.454545454545455,12,7.25
train,14729,9,71,7.888888888888889,3,15.0,3,5.666666666666667
train,14729,30,197,6.566666666666666,8,12.125,8,6.625
train,14729,16,102,6.375,3,9.666666666666666,3,3.6666666666666665
train,14729,2,24,12.0,2,9.5,2,4.5
train,14729,2,32,16.0,1,10.0,1,6.0
train,14729,7,156,22.285714285714285,4,16.75,5,4.8
train,14729,9,152,16.88888888888889,7,8.571428571428571,7,2.857142857142857
train,14729,6,199,33.166666666666664,4,16.25,4,8.5
train,14729,6,66,11.0,3,19.0,5,8.6
train,14729,5,94,18.8,3,17.333333333333332,3,9.666666666666666
train,14729,8,64,8.0,5,10.0,5,4.4
train,14729,2,55,27.5,3,13.333333333333334,3,5.0
train,14729,33,338,10.242424242424242,10,26.0,8,9.375
train,14729,31,303,9.774193548387096,14,16.857142857142858,11,5.2727272727272725
train,14729,1,21,21.0,2,7.5,2,3.5
train,14729,38,354,9.31578947368421,17,20.235294117647058,21,5.428571428571429
train,14729,5,59,11.8,1,29.0,2,9.5
train,14729,3,115,38.333333333333336,4,11.75,2,5.0
train,14729,1,76,76.0,4,9.5,4,4.75
train,14729,5,147,29.4,7,13.714285714285714,6,7.0
train,14729,15,158,10.533333333333333,8,12.25,9,4.888888888888889
train,14729,13,151,11.615384615384615,5,12.8,4,5.0
train,14729,19,388,20.42105263157895,12,29.75,18,7.944444444444445
train,14729,14,126,9.0,5,10.4,6,3.6666666666666665
train,14729,2,30,15.0,2,13.0,2,3.5
train,14729,8,198,24.75,5,11.4,6,3.6666666666666665
train,14729,18,152,8.444444444444445,3,8.333333333333334,3,3.0
train,14729,10,162,16.2,5,21.2,7,7.0
train,14729,22,163,7.409090909090909,7,14.428571428571429,6,6.0
train,14729,18,195,10.833333333333334,8,17.25,9,4.444444444444445
train,14729,20,172,8.6,6,12.166666666666666,6,5.0
train,14729,15,258,17.2,8,13.875,7,6.285714285714286
train,14729,27,252,9.333333333333334,8,26.375,12,4.166666666666667
train,14729,7,251,35.857142857142854,12,13.583333333333334,10,7.2
train,14729,14,112,8.0,5,13.2,4,5.75
train,14729,47,358,7.617021276595745,10,26.9,9,7.777777777777778
train,14729,15,245,16.333333333333332,9,17.0,7,6.714285714285714
train,14729,18,187,10.38888888888889,3,10.0,4,3.25
train,14729,7,115,16.428571428571427,3,19.333333333333332,3,8.0
train,14729,18,181,10.055555555555555,3,8.0,3,2.0
train,14729,12,78,6.5,1,8.0,1,4.0
train,14729,20,327,16.35,11,19.363636363636363,11,6.545454545454546
train,14729,8,44,5.5,2,11.0,3,2.3333333333333335
train,14729,13,137,10.538461538461538,6,13.333333333333334,6,4.166666666666667
train,14729,2,42,21.0,3,12.333333333333334,3,7.0
train,14729,9,133,14.777777777777779,5,17.6,5,7.8
train,14729,25,189,7.56,8,15.625,9,5.333333333333333
train,14729,7,102,14.571428571428571,4,17.5,4,5.25
train,14729,32,315,9.84375,13,23.076923076923077,16,6.9375
train,14729,7,170,24.285714285714285,8,9.875,7,4.142857142857143
train,14729,8,90,11.25,5,13.6,5,7.0
train,14729,11,93,8.454545454545455,4,9.5,4,4.5
train,14729,17,191,11.235294117647058,12,11.333333333333334,13,4.153846153846154
train,14729,44,392,8.909090909090908,16,21.625,13,8.0
train,14729,4,56,14.0,4,9.0,4,3.5
train,14729,15,233,15.533333333333333,12,18.5,14,7.071428571428571
train,14729,7,41,5.857142857142857,2,11.0,2,4.0
train,14729,9,58,6.444444444444445,1,11.0,1,5.0
train,14729,8,103,12.875,5,13.2,5,7.6
train,14729,7,111,15.857142857142858,3,17.0,4,3.25
train,14729,2,134,67.0,6,12.166666666666666,6,5.666666666666667
train,14729,4,47,11.75,2,14.5,2,7.5
train,14729,2,22,11.0,3,7.333333333333333,3,2.6666666666666665
train,14729,7,67,9.571428571428571,6,9.0,9,2.7777777777777777
train,14729,11,123,11.181818181818182,3,12.333333333333334,3,8.0
train,14729,6,95,15.833333333333334,4,23.75,6,7.166666666666667
train,14729,15,159,10.6,7,18.0,9,6.666666666666667
train,14729,5,75,15.0,7,10.714285714285714,7,4.142857142857143
train,14729,21,215,10.238095238095237,7,9.142857142857142,7,3.857142857142857
train,14729,5,74,14.8,2,11.0,2,6.5
train,14729,2,67,33.5,3,9.0,3,3.6666666666666665
train,14729,24,343,14.291666666666666,13,22.692307692307693,11,8.090909090909092
train,14729,23,474,20.608695652173914,15,25.8,13,10.384615384615385
train,14729,5,65,13.0,5,8.6,5,4.2
train,14729,3,35,11.666666666666666,2,8.5,2,3.0
train,14729,3,177,59.0,5,12.4,4,5.5
train,14729,4,114,28.5,7,12.142857142857142,7,6.0
train,14729,13,132,10.153846153846153,3,10.666666666666666,4,2.5
train,14729,2,25,12.5,1,13.0,1,8.0
train,14729,5,91,18.2,5,12.4,6,4.833333333333333
train,14729,12,173,14.416666666666666,9,9.777777777777779,10,3.0
