name,n_dialogues,n_sentences_dialogue,n_tokens_dialogue,n_tokens_per_sentence,n_tokens_max_per_sentence_dialoguen_extracts_per_summary_rel,n_tokens_per_extract_rel,n_tokens_min_per_extract_rel,n_tokens_max_per_extract_rel,n_extracts_per_summary_fine,n_tokens_per_extract_fine,n_tokens_min_per_extract_fine,n_tokens_max_per_extract_fine,n_tokens_max_per_sentence_dialogue,n_extracts_per_summary_rel
test,819,17,222,13.058823529411764,,12.857142857142858,3,16,6,4.0,2,7,55.0,7.0
test,819,6,84,14.0,,21.666666666666668,3,28,4,7.25,1,16,28.0,3.0
test,819,5,39,7.8,,18.0,3,9,1,6.0,6,6,14.0,1.0
test,819,14,212,15.142857142857142,,18.0,8,25,4,8.5,6,10,48.0,5.0
test,819,1,72,72.0,,9.6,5,15,6,4.5,1,11,72.0,5.0
test,819,9,80,8.88888888888889,,12.4,3,18,5,3.2,1,6,17.0,5.0
test,819,11,103,9.363636363636363,,8.428571428571429,3,10,6,3.0,1,5,19.0,7.0
test,819,9,266,29.555555555555557,,12.5,5,21,6,4.5,1,10,79.0,8.0
test,819,16,165,10.3125,,14.0,3,16,5,5.6,2,8,32.0,4.0
test,819,2,24,12.0,,9.0,8,10,2,4.0,2,6,14.0,2.0
test,819,3,69,23.0,,14.333333333333334,11,16,3,9.666666666666666,8,11,48.0,3.0
test,819,3,35,11.666666666666666,,10.0,7,13,2,6.0,3,9,21.0,2.0
test,819,4,100,25.0,,17.4,3,23,4,11.0,7,16,49.0,5.0
test,819,10,57,5.7,,8.0,3,5,1,4.0,4,4,11.0,1.0
test,819,6,152,25.333333333333332,,15.0,12,17,7,8.285714285714286,5,10,38.0,7.0
test,819,3,30,10.0,,10.0,7,13,2,4.0,1,7,13.0,2.0
test,819,15,247,16.466666666666665,,13.285714285714286,3,20,9,6.0,1,13,29.0,7.0
test,819,10,97,9.7,,10.5,3,14,4,4.75,3,6,27.0,4.0
test,819,4,32,8.0,,12.5,3,10,3,6.0,4,8,13.0,2.0
test,819,21,173,8.238095238095237,,14.714285714285714,3,21,7,5.142857142857143,3,7,21.0,7.0
test,819,33,259,7.848484848484849,,17.181818181818183,1,15,13,4.0,1,9,23.0,11.0
test,819,6,59,9.833333333333334,,7.0,7,7,1,2.0,2,2,22.0,1.0
test,819,4,52,13.0,,10.0,10,10,2,5.0,4,6,22.0,2.0
test,819,6,104,17.333333333333332,,18.0,6,21,6,6.833333333333333,1,16,35.0,4.0
test,819,15,142,9.466666666666667,,20.5,2,23,4,6.75,1,18,23.0,4.0
test,819,11,100,9.090909090909092,,14.0,3,17,3,7.0,1,12,17.0,3.0
test,819,14,142,10.142857142857142,,11.11111111111111,3,13,15,2.8,1,8,28.0,9.0
test,819,13,170,13.076923076923077,,17.0,2,22,11,6.363636363636363,1,13,62.0,9.0
test,819,2,53,26.5,,12.666666666666666,7,23,3,7.333333333333333,2,17,30.0,3.0
test,819,13,124,9.538461538461538,,17.8,3,21,6,7.0,2,15,31.0,5.0
test,819,21,234,11.142857142857142,,15.555555555555555,3,23,8,5.375,2,9,37.0,9.0
test,819,6,40,6.666666666666667,,8.666666666666666,3,8,3,4.0,1,6,12.0,3.0
test,819,35,307,8.771428571428572,,26.1,3,17,8,7.875,2,11,17.0,10.0
test,819,1,117,117.0,,14.333333333333334,9,23,5,6.6,3,12,117.0,6.0
test,819,20,148,7.4,,10.25,3,17,8,4.25,1,15,17.0,8.0
test,819,4,31,7.75,,8.5,7,10,3,2.3333333333333335,1,4,10.0,2.0
test,819,15,133,8.866666666666667,,12.666666666666666,3,15,6,5.666666666666667,4,7,23.0,6.0
test,819,3,27,9.0,,12.0,4,8,1,7.0,7,7,15.0,1.0
test,819,3,24,8.0,,6.666666666666667,5,9,3,2.6666666666666665,1,5,12.0,3.0
test,819,2,39,19.5,,12.0,9,15,2,5.5,4,7,24.0,2.0
test,819,78,675,8.653846153846153,,28.652173913043477,2,29,26,7.384615384615385,1,21,29.0,23.0
test,819,19,187,9.842105263157896,,28.75,3,44,3,14.0,3,26,44.0,4.0
test,819,8,79,9.875,,12.5,3,12,5,4.4,2,7,23.0,4.0
test,819,3,166,55.333333333333336,,22.2,16,27,4,10.25,6,18,132.0,5.0
test,819,8,112,14.0,,13.0,1,15,5,6.0,1,8,56.0,5.0
test,819,11,68,6.181818181818182,,9.333333333333334,1,11,3,4.666666666666667,1,7,12.0,3.0
test,819,11,116,10.545454545454545,,14.5,6,13,2,6.5,6,7,27.0,2.0
test,819,15,133,8.866666666666667,,22.166666666666668,3,23,7,4.857142857142857,1,11,23.0,6.0
test,819,4,108,27.0,,13.333333333333334,7,18,5,4.8,1,10,70.0,3.0
test,819,8,142,17.75,,15.714285714285714,11,23,10,4.4,1,12,41.0,7.0
test,819,7,54,7.714285714285714,,13.333333333333334,3,10,3,5.0,1,9,16.0,3.0
test,819,9,192,21.333333333333332,,10.846153846153847,1,16,15,4.133333333333334,1,9,60.0,13.0
test,819,12,104,8.666666666666666,,18.5,5,24,6,6.833333333333333,1,19,24.0,4.0
test,819,13,323,24.846153846153847,,13.4375,3,17,15,6.733333333333333,1,12,127.0,16.0
test,819,3,25,8.333333333333334,,11.0,3,8,1,7.0,7,7,19.0,1.0
test,819,8,89,11.125,,14.25,3,15,4,8.0,2,13,19.0,4.0
test,819,10,76,7.6,,14.0,3,16,2,7.5,4,11,16.0,2.0
test,819,4,118,29.5,,10.0,9,11,2,4.0,2,6,57.0,3.0
test,819,19,121,6.368421052631579,,11.5,3,13,7,3.7142857142857144,1,6,14.0,8.0
test,819,1,51,51.0,,6.5,5,8,2,2.5,1,4,51.0,2.0
test,819,23,268,11.652173913043478,,19.384615384615383,3,20,18,6.222222222222222,2,13,47.0,13.0
test,819,22,278,12.636363636363637,,24.0,3,28,6,9.333333333333334,6,16,28.0,7.0
test,819,40,279,6.975,,26.5,2,20,12,5.333333333333333,1,10,20.0,8.0
test,819,9,71,7.888888888888889,,10.5,3,10,2,4.5,3,6,15.0,2.0
test,819,23,353,15.347826086956522,,14.1,3,26,18,6.5,1,15,43.0,20.0
test,819,20,158,7.9,,11.0,2,13,3,4.666666666666667,4,5,18.0,4.0
test,819,23,173,7.521739130434782,,13.833333333333334,3,20,6,6.0,2,13,20.0,6.0
test,819,2,60,30.0,,8.4,3,9,5,2.4,1,4,57.0,5.0
test,819,6,76,12.666666666666666,,15.25,1,11,5,4.2,2,6,25.0,4.0
test,819,7,41,5.857142857142857,,8.25,3,9,4,2.5,1,4,14.0,4.0
test,819,28,235,8.392857142857142,,12.8,3,14,10,4.4,1,10,21.0,10.0
test,819,8,98,12.25,,8.0,3,5,1,3.0,3,3,27.0,1.0
test,819,4,41,10.25,,10.25,3,11,6,3.6666666666666665,2,7,15.0,4.0
test,819,8,88,11.0,,10.666666666666666,3,9,3,4.333333333333333,3,7,42.0,3.0
test,819,14,103,7.357142857142857,,18.0,3,13,7,3.857142857142857,1,10,13.0,5.0
test,819,5,28,5.6,,8.5,3,7,2,2.5,1,4,10.0,2.0
test,819,9,89,9.88888888888889,,21.0,3,14,3,11.0,10,12,21.0,3.0
test,819,5,53,10.6,,9.2,7,13,6,3.5,1,10,21.0,5.0
test,819,26,315,12.115384615384615,,19.25,1,37,13,6.846153846153846,1,19,40.0,12.0
test,819,10,176,17.6,,24.5,3,30,6,12.333333333333334,9,17,86.0,6.0
test,819,17,231,13.588235294117647,,23.75,3,31,9,12.444444444444445,3,26,31.0,8.0
test,819,17,227,13.352941176470589,,12.714285714285714,3,17,7,5.857142857142857,1,13,60.0,7.0
test,819,5,57,11.4,,9.8,3,13,5,4.4,2,7,20.0,5.0
test,819,4,18,4.5,,8.0,3,5,1,2.0,2,2,5.0,1.0
test,819,21,139,6.619047619047619,,12.0,3,13,7,3.857142857142857,1,7,15.0,7.0
test,819,4,96,24.0,,10.8,6,14,5,5.2,2,8,31.0,5.0
test,819,17,226,13.294117647058824,,20.8,3,30,4,4.5,2,9,41.0,5.0
test,819,5,121,24.2,,13.75,5,36,9,7.0,1,24,50.0,8.0
test,819,45,478,10.622222222222222,,21.333333333333332,3,30,17,7.0588235294117645,2,16,43.0,18.0
test,819,43,362,8.418604651162791,,32.42857142857143,3,30,7,8.714285714285714,2,18,30.0,7.0
test,819,10,189,18.9,,15.2,5,30,5,7.2,1,22,59.0,5.0
test,819,4,53,13.25,,15.0,7,15,2,4.0,1,7,22.0,2.0
test,819,11,198,18.0,,13.571428571428571,2,23,7,7.857142857142857,1,14,81.0,7.0
test,819,6,32,5.333333333333333,,12.0,4,8,1,2.0,2,2,14.0,1.0
test,819,15,155,10.333333333333334,,10.333333333333334,2,10,9,3.2222222222222223,1,7,32.0,9.0
test,819,8,140,17.5,,10.9,3,18,8,3.75,1,10,83.0,10.0
test,819,4,73,18.25,,17.333333333333332,12,21,2,14.0,13,15,32.0,3.0
test,819,15,204,13.6,,18.166666666666668,2,25,5,11.2,1,24,46.0,6.0
test,819,4,27,6.75,,6.0,6,6,1,1.0,1,1,11.0,1.0
test,819,4,111,27.75,,8.6,6,10,5,4.0,1,6,47.0,5.0
test,819,7,70,10.0,,9.666666666666666,3,12,4,4.0,2,10,17.0,3.0
test,819,7,63,9.0,,12.0,3,14,4,4.25,1,8,19.0,4.0
test,819,1,29,29.0,,9.0,9,9,1,5.0,5,5,29.0,1.0
test,819,28,489,17.464285714285715,,30.23076923076923,3,51,10,11.1,1,31,71.0,13.0
test,819,8,68,8.5,,8.666666666666666,3,9,4,3.0,1,4,22.0,3.0
test,819,34,244,7.176470588235294,,14.066666666666666,3,19,20,4.5,1,11,24.0,15.0
test,819,3,55,18.333333333333332,,9.666666666666666,5,13,3,5.0,1,8,33.0,3.0
test,819,4,82,20.5,,10.8,7,16,5,3.8,3,5,43.0,5.0
test,819,5,68,13.6,,9.4,8,11,4,3.75,2,6,21.0,5.0
test,819,37,241,6.513513513513513,,12.333333333333334,2,18,13,4.384615384615385,1,14,18.0,12.0
test,819,16,225,14.0625,,16.625,3,21,9,6.444444444444445,3,13,41.0,8.0
test,819,14,155,11.071428571428571,,19.285714285714285,3,34,3,16.666666666666668,11,25,34.0,7.0
test,819,4,111,27.75,,8.0,3,10,4,3.5,1,6,89.0,4.0
test,819,3,154,51.333333333333336,,14.666666666666666,7,24,6,6.666666666666667,1,15,94.0,6.0
test,819,14,106,7.571428571428571,,12.5,3,8,2,5.5,5,6,16.0,2.0
test,819,16,157,9.8125,,28.8,5,22,8,6.875,1,13,22.0,5.0
test,819,15,272,18.133333333333333,,12.5,2,14,12,4.166666666666667,1,11,45.0,12.0
test,819,19,146,7.684210526315789,,13.4,3,16,4,6.75,2,11,16.0,5.0
test,819,14,175,12.5,,14.25,3,20,5,8.0,4,13,21.0,8.0
test,819,29,197,6.793103448275862,,16.125,3,15,9,5.888888888888889,2,9,16.0,8.0
test,819,24,371,15.458333333333334,,20.61111111111111,1,26,21,7.904761904761905,1,16,65.0,18.0
test,819,21,392,18.666666666666668,,17.72222222222222,3,25,16,7.75,4,18,96.0,18.0
test,819,7,104,14.857142857142858,,11.5,3,16,4,6.0,3,10,26.0,4.0
test,819,8,103,12.875,,13.166666666666666,3,12,5,5.8,1,8,33.0,6.0
test,819,4,203,50.75,,15.166666666666666,11,19,5,8.6,1,15,86.0,6.0
test,819,16,198,12.375,,45.0,45,45,1,27.0,27,27,45.0,1.0
test,819,8,142,17.75,,16.333333333333332,3,21,6,8.5,3,13,48.0,6.0
test,819,6,73,12.166666666666666,,21.5,3,24,2,10.0,8,12,27.0,2.0
test,819,7,103,14.714285714285714,,9.857142857142858,1,15,7,5.428571428571429,3,11,31.0,7.0
test,819,5,210,42.0,,17.444444444444443,6,31,9,6.555555555555555,1,10,100.0,9.0
test,819,9,56,6.222222222222222,,14.5,3,10,2,5.5,5,6,10.0,2.0
test,819,4,24,6.0,,6.0,6,6,2,1.0,1,1,6.0,2.0
test,819,11,130,11.818181818181818,,12.0,3,10,3,2.3333333333333335,1,4,28.0,3.0
test,819,4,35,8.75,,12.5,3,15,1,3.0,3,3,16.0,2.0
test,819,6,76,12.666666666666666,,17.666666666666668,6,18,3,8.666666666666666,2,14,23.0,3.0
test,819,7,127,18.142857142857142,,19.8,2,22,5,10.0,4,19,56.0,5.0
test,819,17,143,8.411764705882353,,19.833333333333332,3,20,8,4.375,2,7,20.0,6.0
test,819,3,76,25.333333333333332,,13.2,11,18,6,5.833333333333333,3,13,36.0,5.0
test,819,14,203,14.5,,12.625,2,16,9,4.444444444444445,1,9,33.0,8.0
test,819,8,46,5.75,,9.333333333333334,3,8,3,2.3333333333333335,1,4,14.0,3.0
test,819,5,121,24.2,,13.0,9,18,8,6.75,2,14,57.0,8.0
test,819,3,39,13.0,,16.0,16,16,1,10.0,10,10,17.0,1.0
test,819,3,51,17.0,,10.5,10,11,3,4.0,1,6,22.0,2.0
test,819,2,73,36.5,,8.5,8,9,3,2.3333333333333335,1,4,56.0,2.0
test,819,3,66,22.0,,17.0,13,21,2,6.0,4,8,28.0,2.0
test,819,25,199,7.96,,12.909090909090908,3,13,10,4.4,1,8,24.0,11.0
test,819,23,193,8.391304347826088,,10.285714285714286,5,12,6,3.1666666666666665,1,7,15.0,7.0
test,819,8,138,17.25,,13.833333333333334,3,18,4,6.25,1,11,47.0,6.0
test,819,45,351,7.8,,17.307692307692307,3,22,12,6.916666666666667,3,15,26.0,13.0
test,819,21,172,8.19047619047619,,20.5,3,20,8,4.5,2,16,20.0,6.0
test,819,7,67,9.571428571428571,,7.75,3,8,4,2.0,1,3,17.0,4.0
test,819,29,214,7.379310344827586,,12.555555555555555,3,13,9,5.555555555555555,4,8,24.0,9.0
test,819,18,145,8.055555555555555,,16.4,4,21,6,4.666666666666667,1,14,29.0,5.0
test,819,6,69,11.5,,17.25,3,18,3,11.0,4,17,35.0,4.0
test,819,5,107,21.4,,13.0,3,17,7,5.857142857142857,2,11,36.0,6.0
test,819,3,70,23.333333333333332,,13.75,3,21,4,7.5,2,18,27.0,4.0
test,819,5,50,10.0,,16.0,8,16,2,8.0,6,10,16.0,2.0
test,819,18,185,10.277777777777779,,19.625,3,18,5,7.4,3,10,20.0,8.0
test,819,8,74,9.25,,13.75,3,12,5,4.4,1,7,12.0,4.0
test,819,7,158,22.571428571428573,,13.6,4,16,6,3.6666666666666665,1,6,54.0,5.0
test,819,15,132,8.8,,18.666666666666668,3,19,5,6.6,2,15,19.0,6.0
test,819,6,108,18.0,,18.0,18,18,2,5.0,1,9,51.0,1.0
test,819,8,238,29.75,,15.0,9,22,6,8.5,5,11,72.0,7.0
test,819,3,58,19.333333333333332,,9.666666666666666,9,10,3,5.333333333333333,3,7,37.0,3.0
test,819,12,98,8.166666666666666,,8.0,3,8,2,3.0,2,4,19.0,2.0
test,819,8,91,11.375,,13.5,3,11,2,7.0,6,8,27.0,2.0
test,819,19,244,12.842105263157896,,19.1,3,23,9,6.222222222222222,1,21,38.0,10.0
test,819,12,142,11.833333333333334,,15.25,3,16,4,7.5,5,12,33.0,4.0
test,819,22,274,12.454545454545455,,12.5625,2,22,15,3.8,1,20,32.0,16.0
test,819,8,64,8.0,,28.5,3,19,4,7.25,1,11,19.0,2.0
test,819,14,127,9.071428571428571,,11.222222222222221,3,13,6,5.666666666666667,5,7,27.0,9.0
test,819,6,75,12.5,,19.0,3,25,4,6.75,4,8,45.0,3.0
test,819,8,55,6.875,,10.333333333333334,3,11,4,4.75,2,9,14.0,3.0
test,819,35,229,6.542857142857143,,20.6,2,12,4,5.25,4,7,22.0,5.0
test,819,14,107,7.642857142857143,,9.25,3,11,4,4.0,1,8,40.0,4.0
test,819,8,50,6.25,,11.666666666666666,3,11,3,6.0,3,10,16.0,3.0
test,819,2,26,13.0,,8.5,7,10,4,2.0,1,5,16.0,2.0
test,819,6,107,17.833333333333332,,11.0,11,11,1,7.0,7,7,50.0,1.0
test,819,3,40,13.333333333333334,,11.666666666666666,9,14,3,5.666666666666667,4,8,23.0,3.0
test,819,4,30,7.5,,11.0,6,9,2,2.5,2,3,9.0,2.0
test,819,5,55,11.0,,13.5,3,11,2,4.0,3,5,15.0,2.0
test,819,22,161,7.318181818181818,,12.8,3,13,11,4.181818181818182,1,8,14.0,10.0
test,819,9,64,7.111111111111111,,9.166666666666666,2,10,7,3.142857142857143,1,7,13.0,6.0
test,819,6,60,10.0,,9.333333333333334,6,13,5,3.6,1,7,20.0,6.0
test,819,15,150,10.0,,17.5,3,20,8,5.625,1,15,29.0,6.0
test,819,44,438,9.954545454545455,,17.736842105263158,3,27,20,8.7,1,19,34.0,19.0
test,819,19,202,10.631578947368421,,15.25,3,16,4,5.0,2,8,26.0,4.0
test,819,1,137,137.0,,9.0,6,11,3,4.0,1,6,137.0,3.0
test,819,8,144,18.0,,13.333333333333334,3,22,7,6.571428571428571,3,10,40.0,6.0
test,819,7,63,9.0,,18.666666666666668,4,16,2,5.0,1,9,22.0,3.0
test,819,8,82,10.25,,17.333333333333332,3,16,4,5.25,4,6,25.0,3.0
test,819,26,162,6.230769230769231,,16.333333333333332,3,17,6,6.166666666666667,1,12,17.0,6.0
test,819,6,180,30.0,,10.625,4,18,10,5.0,1,13,62.0,8.0
test,819,8,67,8.375,,13.0,2,16,6,4.333333333333333,1,9,19.0,4.0
test,819,3,211,70.33333333333333,,12.5,10,15,2,8.0,5,11,156.0,2.0
test,819,4,31,7.75,,9.5,6,13,3,3.3333333333333335,1,8,13.0,2.0
test,819,30,232,7.733333333333333,,19.875,2,24,9,9.333333333333334,2,22,24.0,8.0
test,819,16,277,17.3125,,31.166666666666668,1,26,9,5.666666666666667,1,17,41.0,6.0
test,819,6,135,22.5,,10.2,8,13,5,5.0,1,8,77.0,5.0
test,819,3,56,18.666666666666668,,10.75,4,14,5,3.4,1,6,46.0,4.0
test,819,4,32,8.0,,11.0,11,11,1,6.0,6,6,16.0,1.0
test,819,7,80,11.428571428571429,,27.0,2,16,2,7.0,6,8,20.0,2.0
test,819,6,120,20.0,,10.8,9,12,2,4.0,2,6,37.0,5.0
test,819,3,48,16.0,,11.5,10,13,3,4.0,1,7,25.0,2.0
test,819,8,83,10.375,,17.25,3,22,4,6.0,2,13,23.0,4.0
test,819,5,113,22.6,,11.0,4,14,4,4.25,1,7,50.0,3.0
test,819,5,35,7.0,,22.0,3,19,1,11.0,11,11,19.0,1.0
test,819,9,84,9.333333333333334,,11.0,7,18,3,6.0,1,13,18.0,3.0
test,819,10,197,19.7,,11.142857142857142,7,18,8,5.125,1,13,59.0,7.0
test,819,12,103,8.583333333333334,,13.6,3,11,4,5.75,2,8,26.0,5.0
test,819,3,17,5.666666666666667,,6.0,6,6,2,1.0,1,1,8.0,1.0
test,819,3,50,16.666666666666668,,16.0,5,11,1,1.0,1,1,28.0,1.0
test,819,7,95,13.571428571428571,,11.75,10,15,5,6.0,4,8,36.0,4.0
test,819,2,79,39.5,,11.0,5,15,6,4.166666666666667,2,6,48.0,5.0
test,819,2,117,58.5,,8.333333333333334,7,10,3,3.6666666666666665,3,5,85.0,3.0
test,819,9,109,12.11111111111111,,13.2,8,24,6,4.666666666666667,2,8,29.0,5.0
test,819,7,220,31.428571428571427,,15.4,3,17,3,9.0,6,11,97.0,5.0
test,819,8,82,10.25,,16.0,3,18,3,10.666666666666666,5,14,21.0,3.0
test,819,5,34,6.8,,8.666666666666666,7,10,4,3.0,1,5,17.0,3.0
test,819,8,112,14.0,,16.5,5,21,3,7.0,6,8,28.0,4.0
test,819,8,94,11.75,,27.0,3,32,3,11.666666666666666,8,18,35.0,2.0
test,819,39,394,10.102564102564102,,19.05263157894737,3,27,31,4.516129032258065,1,17,27.0,19.0
test,819,10,92,9.2,,21.75,3,15,4,3.75,1,7,15.0,4.0
test,819,4,42,10.5,,7.0,3,6,2,2.5,2,3,17.0,2.0
test,819,8,170,21.25,,13.875,3,26,9,6.0,4,9,65.0,8.0
test,819,8,67,8.375,,11.0,8,14,4,3.75,1,7,19.0,3.0
test,819,4,41,10.25,,9.25,8,10,4,2.75,2,5,12.0,4.0
test,819,13,92,7.076923076923077,,13.6,3,16,5,3.2,2,4,23.0,5.0
test,819,4,63,15.75,,11.0,3,11,2,6.0,5,7,31.0,2.0
test,819,5,88,17.6,,11.0,3,13,6,5.333333333333333,1,9,47.0,5.0
test,819,9,367,40.77777777777778,,16.5625,3,25,12,7.916666666666667,1,20,155.0,16.0
test,819,4,142,35.5,,12.666666666666666,3,20,12,4.083333333333333,1,8,78.0,9.0
test,819,10,127,12.7,,7.5,5,10,5,2.6,1,5,33.0,6.0
test,819,14,116,8.285714285714286,,14.75,3,15,3,5.333333333333333,2,8,17.0,4.0
test,819,6,48,8.0,,7.4,6,11,5,2.4,1,5,16.0,5.0
test,819,4,66,16.5,,8.0,3,10,4,3.5,1,6,50.0,4.0
test,819,3,28,9.333333333333334,,9.0,9,9,1,3.0,3,3,15.0,1.0
test,819,2,17,8.5,,5.666666666666667,4,8,0,0.0,3,3,9.0,3.0
test,819,7,62,8.857142857142858,,18.0,6,17,2,10.5,4,12,17.0,2.0
test,819,5,76,15.2,,17.0,1,22,5,5.4,3,8,32.0,4.0
test,819,2,76,38.0,,12.5,11,14,2,4.5,3,6,47.0,2.0
test,819,6,53,8.833333333333334,,14.0,14,14,1,8.0,8,8,14.0,1.0
test,819,4,177,44.25,,11.222222222222221,7,14,8,5.75,2,9,97.0,9.0
test,819,2,29,14.5,,8.0,8,8,3,1.6666666666666667,1,3,25.0,2.0
test,819,43,379,8.813953488372093,,20.266666666666666,2,33,9,7.555555555555555,3,18,30.0,15.0
test,819,44,296,6.7272727272727275,,21.11111111111111,3,17,3,5.333333333333333,1,8,17.0,9.0
test,819,11,63,5.7272727272727275,,8.333333333333334,3,8,3,3.3333333333333335,3,4,14.0,3.0
test,819,42,311,7.404761904761905,,20.333333333333332,3,25,5,9.6,8,11,25.0,9.0
test,819,5,103,20.6,,15.2,3,18,5,6.0,1,11,34.0,5.0
test,819,3,75,25.0,,8.75,6,14,4,4.75,2,10,53.0,4.0
test,819,5,44,8.8,,10.0,8,12,3,4.0,2,8,14.0,2.0
test,819,4,44,11.0,,8.0,3,9,3,2.3333333333333335,2,3,16.0,3.0
test,819,12,80,6.666666666666667,,17.25,3,14,5,6.2,2,10,14.0,4.0
test,819,34,228,6.705882352941177,,15.0,3,13,6,5.833333333333333,1,11,22.0,6.0
test,819,3,124,41.333333333333336,,11.2,6,19,4,6.25,2,15,63.0,5.0
test,819,1,91,91.0,,15.5,11,20,2,10.5,6,15,91.0,2.0
test,819,5,47,9.4,,15.0,15,15,1,11.0,11,11,18.0,1.0
test,819,9,123,13.666666666666666,,20.5,4,23,6,10.0,2,17,30.0,6.0
test,819,2,31,15.5,,8.0,8,8,2,1.0,1,1,23.0,2.0
test,819,3,21,7.0,,8.5,8,9,2,2.5,2,3,8.0,2.0
test,819,2,55,27.5,,16.0,10,22,4,5.5,2,9,34.0,2.0
test,819,18,123,6.833333333333333,,11.25,3,11,4,2.25,1,4,19.0,4.0
test,819,1,94,94.0,,9.5,7,12,6,3.6666666666666665,2,8,94.0,4.0
test,819,32,209,6.53125,,14.777777777777779,3,14,10,4.0,1,6,14.0,9.0
test,819,2,110,55.0,,12.5,4,22,8,3.75,1,7,80.0,6.0
test,819,24,199,8.291666666666666,,14.333333333333334,5,13,3,8.666666666666666,8,10,21.0,3.0
test,819,6,146,24.333333333333332,,9.833333333333334,3,13,7,3.857142857142857,1,7,85.0,6.0
test,819,7,96,13.714285714285714,,20.0,5,24,3,9.333333333333334,1,19,35.0,3.0
test,819,21,174,8.285714285714286,,12.4,2,17,11,4.909090909090909,2,13,20.0,10.0
test,819,4,41,10.25,,5.0,5,5,1,1.0,1,1,13.0,1.0
test,819,3,79,26.333333333333332,,16.0,12,20,2,7.5,6,9,65.0,2.0
test,819,2,36,18.0,,22.0,22,22,1,13.0,13,13,34.0,1.0
test,819,3,48,16.0,,13.0,10,16,2,5.5,5,6,25.0,2.0
test,819,26,256,9.846153846153847,,23.444444444444443,3,25,9,8.88888888888889,3,21,25.0,9.0
test,819,20,193,9.65,,14.6,3,20,6,4.166666666666667,1,7,23.0,5.0
test,819,13,154,11.846153846153847,,12.142857142857142,3,14,7,6.0,3,10,42.0,7.0
test,819,12,106,8.833333333333334,,15.142857142857142,3,20,7,6.571428571428571,1,15,20.0,7.0
test,819,10,165,16.5,,10.666666666666666,3,16,12,5.25,2,10,34.0,12.0
test,819,14,143,10.214285714285714,,36.0,3,21,6,6.5,1,11,24.0,4.0
test,819,14,149,10.642857142857142,,16.285714285714285,3,28,10,5.8,1,13,28.0,7.0
test,819,9,154,17.11111111111111,,10.75,4,17,7,5.857142857142857,1,12,58.0,8.0
test,819,26,188,7.230769230769231,,15.125,3,20,9,5.333333333333333,1,11,20.0,8.0
test,819,3,38,12.666666666666666,,7.0,2,5,1,1.0,1,1,20.0,1.0
test,819,28,319,11.392857142857142,,16.615384615384617,3,25,12,6.583333333333333,1,15,31.0,13.0
test,819,10,98,9.8,,16.75,4,11,5,2.4,1,6,26.0,4.0
test,819,5,61,12.2,,10.0,3,10,2,5.0,4,6,30.0,2.0
test,819,9,69,7.666666666666667,,13.75,3,23,5,4.6,1,8,23.0,4.0
test,819,4,44,11.0,,11.333333333333334,3,18,2,7.0,3,11,30.0,3.0
test,819,1,67,67.0,,13.0,11,15,4,7.0,1,10,67.0,4.0
test,819,7,38,5.428571428571429,,7.25,4,7,2,1.5,1,2,8.0,4.0
test,819,6,161,26.833333333333332,,14.625,8,25,7,7.714285714285714,2,20,113.0,8.0
test,819,9,160,17.77777777777778,,8.5,3,10,5,3.0,1,6,45.0,4.0
test,819,12,106,8.833333333333334,,12.0,1,11,6,3.5,1,7,20.0,6.0
test,819,3,33,11.0,,10.0,7,13,2,4.0,2,6,20.0,2.0
test,819,3,69,23.0,,11.666666666666666,8,15,4,4.25,3,6,34.0,3.0
test,819,4,64,16.0,,9.0,8,10,3,2.6666666666666665,1,4,26.0,3.0
test,819,36,379,10.527777777777779,,22.4375,2,31,12,6.5,1,13,31.0,16.0
test,819,36,363,10.083333333333334,,18.5,3,24,11,8.363636363636363,2,14,29.0,12.0
test,819,6,49,8.166666666666666,,14.0,2,14,2,4.5,1,8,12.0,2.0
test,819,2,55,27.5,,11.0,11,11,1,5.0,5,5,47.0,1.0
test,819,2,69,34.5,,21.0,17,25,3,10.333333333333334,4,15,46.0,2.0
test,819,11,180,16.363636363636363,,15.166666666666666,3,20,6,6.666666666666667,1,13,31.0,6.0
test,819,25,140,5.6,,12.0,3,11,4,3.75,1,8,15.0,3.0
test,819,2,40,20.0,,7.333333333333333,6,8,3,3.0,1,4,29.0,3.0
test,819,5,71,14.2,,9.0,6,12,2,4.0,1,7,23.0,2.0
test,819,3,56,18.666666666666668,,9.25,6,10,4,4.5,2,8,41.0,4.0
test,819,9,131,14.555555555555555,,8.833333333333334,8,10,7,2.857142857142857,1,5,33.0,6.0
test,819,11,177,16.09090909090909,,10.666666666666666,2,20,11,5.363636363636363,2,12,48.0,12.0
test,819,13,111,8.538461538461538,,18.5,3,14,2,6.0,4,8,14.0,2.0
test,819,19,139,7.315789473684211,,15.125,2,15,5,5.8,3,11,15.0,8.0
test,819,18,108,6.0,,12.0,12,12,1,3.0,3,3,18.0,1.0
test,819,19,177,9.31578947368421,,15.555555555555555,3,18,12,5.166666666666667,1,11,19.0,9.0
test,819,11,132,12.0,,9.416666666666666,3,12,11,4.090909090909091,1,7,37.0,12.0
test,819,30,185,6.166666666666667,,14.333333333333334,3,11,3,5.333333333333333,1,8,13.0,3.0
test,819,34,342,10.058823529411764,,28.75,3,30,9,10.0,5,18,30.0,8.0
test,819,25,388,15.52,,28.09090909090909,3,36,12,8.75,2,19,42.0,11.0
